transaction_id,amount,transaction_hour,merchant_category,device_type,location,failed_attempts,account_age_days,is_fraud,iqr_anomaly
TXN000411,348.6,5,Other,Android,Bangalore,0,2734,0,0
TXN000412,38.49,14,Travel,iOS,Chennai,2,815,0,0
TXN000413,23.55,11,Shopping,iOS,Bangalore,2,852,0,0
TXN000414,687.6,5,Other,Android,Mumbai,0,2560,1,0
TXN000415,221.14,11,Travel,iOS,Chennai,0,1612,0,0
TXN000416,60.45,14,Entertainment,Web,Delhi,0,462,0,0
TXN000417,954.69,11,Travel,Android,Delhi,1,2319,1,1
TXN000418,170.51,8,Food,Android,Delhi,1,2996,1,0
TXN000419,611.04,18,Bills,Android,Pune,1,2693,0,0
TXN000420,160.94,20,Bills,Android,Hyderabad,0,306,0,0
TXN000421,1759.7,1,Other,Android,Pune,0,1241,1,1
TXN000422,1219.76,12,Travel,Android,Pune,2,2763,0,1
TXN000423,110.08,12,Travel,Android,Pune,0,2177,0,0
TXN000424,476.22,7,Travel,iOS,Pune,0,551,0,0
TXN000425,321.97,12,Travel,Android,Delhi,1,1106,0,0
TXN000426,766.9,3,Food,Android,Hyderabad,1,676,0,1
TXN000427,46.62,5,Entertainment,iOS,Hyderabad,0,1339,0,0
TXN000428,338.07,5,Food,iOS,Mumbai,0,1914,0,0
TXN000429,528.54,20,Food,Android,Delhi,3,84,1,0
TXN000430,17.98,11,Food,Android,Chennai,0,2833,0,0
TXN000431,35.88,11,Bills,iOS,Pune,1,606,0,0
TXN000432,12.84,16,Food,Android,Hyderabad,0,1074,0,0
TXN000433,107.42,6,Travel,Android,Mumbai,0,2852,0,0
TXN000434,351.09,14,Food,Android,Hyderabad,0,865,1,0
TXN000435,900.39,23,Travel,Android,Chennai,0,2436,0,1
TXN000436,162.21,16,Other,Android,Chennai,2,172,0,0
TXN000437,1047.69,9,Entertainment,Android,Delhi,0,639,0,1
TXN000438,28.33,22,Bills,iOS,Hyderabad,0,386,0,0
TXN000439,19.22,19,Entertainment,iOS,Chennai,0,672,0,0
TXN000440,138.84,5,Other,Web,Bangalore,1,2529,0,0
TXN000441,235.3,8,Entertainment,Android,Chennai,0,76,1,0
TXN000442,142.7,14,Bills,Android,Chennai,1,2830,0,0
TXN000443,12.42,15,Travel,iOS,Hyderabad,0,456,1,0
TXN000444,133.36,20,Other,Android,Pune,0,897,0,0
TXN000445,31.02,7,Other,Android,Chennai,0,1592,0,0
TXN000446,331.49,15,Travel,Android,Mumbai,0,2977,0,0
TXN000447,230.42,4,Travel,Android,Pune,0,1601,0,0
TXN000448,48.05,17,Bills,Android,Chennai,1,2928,0,0
TXN000449,80.11,19,Food,Android,Bangalore,0,2943,0,0
TXN000450,41.64,13,Shopping,Web,Chennai,1,2925,0,0
TXN000451,137.66,1,Food,Android,Delhi,1,2769,0,0
TXN000452,466.93,22,Food,Web,Hyderabad,0,970,0,0
TXN000453,45.47,22,Entertainment,iOS,Bangalore,1,2565,0,0
TXN000454,271.74,2,Shopping,Android,Mumbai,0,1616,0,0
TXN000455,78.55,13,Travel,iOS,Chennai,2,701,0,0
TXN000456,57.31,6,Food,iOS,Chennai,0,2847,0,0
TXN000457,130.52,14,Bills,Android,Mumbai,0,558,0,0
TXN000458,42.85,16,Food,Android,Chennai,2,2249,0,0
TXN000459,76.37,0,Travel,Android,Delhi,0,1449,0,0
TXN000460,35.25,8,Food,iOS,Pune,1,595,0,0
TXN000461,1568.18,21,Other,Android,Pune,0,554,0,1
TXN000462,154.83,13,Entertainment,Android,Bangalore,0,993,0,0
TXN000463,64.09,15,Entertainment,Android,Chennai,0,1380,0,0
TXN000464,191.86,20,Food,Android,Mumbai,2,2835,0,0
TXN000465,129.7,12,Entertainment,Android,Mumbai,1,479,0,0
TXN000466,113.84,5,Bills,Android,Bangalore,1,812,0,0
TXN000467,310.13,21,Shopping,iOS,Delhi,1,1793,0,0
TXN000468,368.34,0,Food,iOS,Bangalore,0,2139,1,0
TXN000469,78.52,20,Bills,iOS,Chennai,1,1254,0,0
TXN000470,74.37,3,Other,iOS,Pune,1,2741,0,0
TXN000471,106.69,2,Bills,iOS,Delhi,0,1123,0,0
TXN000472,9.37,16,Bills,iOS,Delhi,1,1754,0,0
TXN000473,24.09,1,Other,Android,Mumbai,0,526,0,0
TXN000474,765.29,18,Travel,Web,Delhi,0,2916,0,1
TXN000475,1068.45,19,Food,Android,Chennai,0,237,0,1
TXN000476,110.07,22,Food,Android,Chennai,0,1518,0,0
TXN000477,296.45,21,Food,Android,Chennai,0,1531,0,0
TXN000478,215.62,7,Shopping,Android,Pune,0,2533,0,0
TXN000479,5970.92,14,Bills,iOS,Hyderabad,0,1184,0,1
TXN000480,568.78,5,Food,Android,Delhi,1,502,0,0
TXN000481,127.29,22,Entertainment,iOS,Delhi,0,2746,0,0
TXN000482,47.15,19,Travel,Android,Chennai,0,2131,0,0
TXN000483,21.59,1,Other,Android,Mumbai,0,1809,0,0
TXN000484,189.46,14,Other,Android,Pune,0,1443,1,0
TXN000485,59.88,19,Shopping,iOS,Delhi,0,918,0,0
TXN000486,26.93,11,Other,iOS,Hyderabad,2,2292,0,0
TXN000487,68.31,2,Travel,Android,Delhi,0,2063,0,0
TXN000488,40.53,9,Bills,Android,Bangalore,0,40,0,0
TXN000489,1123.91,13,Other,Web,Hyderabad,0,2531,0,1
TXN000490,427.51,21,Other,Android,Mumbai,1,440,0,0
TXN000491,147.0,13,Entertainment,Android,Hyderabad,0,2808,0,0
TXN000492,876.5,2,Bills,Android,Hyderabad,1,1770,0,1
TXN000493,162.85,0,Food,Android,Delhi,0,2661,0,0
TXN000494,52.8,19,Travel,Android,Hyderabad,0,138,0,0
TXN000495,923.11,0,Other,Android,Chennai,1,56,1,1
TXN000496,283.35,1,Entertainment,iOS,Pune,1,1469,0,0
TXN000497,42.75,18,Travel,iOS,Hyderabad,0,2426,0,0
TXN000498,118.11,23,Shopping,iOS,Delhi,0,1035,0,0
TXN000499,51.9,9,Entertainment,Android,Chennai,0,1342,0,0
TXN000500,28.24,3,Shopping,iOS,Mumbai,0,2594,1,0
TXN000501,450.98,3,Other,iOS,Bangalore,1,1041,0,0
TXN000502,1467.48,12,Entertainment,Web,Hyderabad,1,1706,0,1
TXN000503,27.71,8,Food,Android,Chennai,0,2302,0,0
TXN000504,291.65,6,Travel,Android,Chennai,0,2427,0,0
TXN000505,67.98,15,Travel,iOS,Mumbai,0,1939,0,0
TXN000506,82.72,17,Bills,Web,Mumbai,0,1142,0,0
TXN000507,72.9,2,Entertainment,Web,Bangalore,1,2723,0,0
TXN000508,52.63,19,Entertainment,iOS,Bangalore,0,1156,0,0
TXN000509,157.31,19,Shopping,Android,Delhi,0,359,0,0
TXN000510,54.75,9,Entertainment,Android,Bangalore,0,1985,0,0
TXN000511,205.32,23,Travel,Web,Bangalore,2,1178,0,0
TXN000512,139.73,21,Entertainment,Android,Chennai,1,2160,0,0
TXN000513,111.42,15,Bills,Android,Hyderabad,0,296,0,0
TXN000514,49.95,2,Bills,Web,Hyderabad,0,1414,0,0
TXN000515,74.28,10,Travel,Android,Pune,1,1110,0,0
TXN000516,367.41,9,Travel,iOS,Bangalore,0,2876,0,0
TXN000517,270.72,15,Travel,iOS,Pune,0,2264,0,0
TXN000518,45.92,7,Entertainment,Android,Pune,0,2556,0,0
TXN000519,167.2,8,Entertainment,Android,Delhi,0,2763,0,0
TXN000520,365.65,14,Food,Android,Delhi,1,1900,0,0
TXN000521,20.02,20,Other,iOS,Hyderabad,2,1540,1,0
TXN000522,284.87,2,Other,Android,Mumbai,0,2475,0,0
TXN000523,67.01,3,Shopping,Android,Chennai,0,892,0,0
TXN000524,294.33,12,Entertainment,Web,Bangalore,0,550,0,0
TXN000525,59.39,11,Food,Android,Chennai,0,1574,0,0
TXN000526,17.02,20,Food,Android,Bangalore,1,2190,0,0
TXN000527,21.05,8,Bills,Android,Bangalore,1,151,0,0
TXN000528,157.23,13,Entertainment,Android,Pune,0,2066,0,0
TXN000529,202.69,18,Food,Web,Hyderabad,0,415,0,0
TXN000530,50.14,6,Bills,Android,Chennai,0,813,0,0
TXN000531,319.36,15,Shopping,Android,Chennai,0,948,0,0
TXN000532,20.21,21,Bills,iOS,Mumbai,0,2459,0,0
TXN000533,137.1,19,Shopping,iOS,Mumbai,0,185,0,0
TXN000534,34.7,4,Other,Android,Chennai,0,1628,1,0
TXN000535,67.88,9,Other,iOS,Mumbai,1,2458,0,0
TXN000536,157.1,17,Travel,iOS,Mumbai,1,1710,0,0
TXN000537,52.85,10,Travel,Android,Bangalore,0,1985,0,0
TXN000538,93.55,6,Bills,iOS,Hyderabad,2,2466,0,0
TXN000539,496.48,13,Travel,Web,Bangalore,0,1076,0,0
TXN000540,74.27,19,Entertainment,Android,Pune,0,816,0,0
TXN000541,404.57,17,Bills,iOS,Mumbai,0,1864,0,0
TXN000542,38.26,10,Food,Web,Bangalore,0,257,0,0
TXN000543,280.27,21,Entertainment,iOS,Bangalore,1,1816,0,0
TXN000544,837.05,11,Bills,Android,Delhi,0,2665,0,1
TXN000545,7.64,17,Other,Android,Bangalore,0,743,0,0
TXN000546,57.04,1,Shopping,iOS,Bangalore,1,2708,0,0
TXN000547,296.63,22,Travel,Android,Hyderabad,1,2841,0,0
TXN000548,116.32,0,Travel,Web,Chennai,1,2711,0,0
TXN000549,231.68,22,Travel,Android,Delhi,1,203,0,0
TXN000550,71.9,9,Bills,Android,Delhi,1,1428,0,0
TXN000551,164.66,20,Entertainment,iOS,Delhi,0,2464,0,0
TXN000552,123.12,0,Shopping,Android,Pune,0,2757,1,0
TXN000553,602.65,5,Travel,Android,Delhi,1,372,0,0
TXN000554,201.4,6,Entertainment,Android,Hyderabad,0,1177,0,0
TXN000555,222.54,16,Food,iOS,Chennai,0,769,0,0
TXN000556,90.54,8,Other,iOS,Pune,0,2410,0,0
TXN000557,82.67,6,Food,iOS,Hyderabad,0,1507,0,0
TXN000558,88.32,16,Shopping,Android,Delhi,0,735,0,0
TXN000559,238.26,2,Travel,Android,Chennai,0,2530,0,0
TXN000560,89.55,15,Food,iOS,Hyderabad,0,2156,0,0
TXN000561,210.13,4,Other,Web,Chennai,0,2085,0,0
TXN000562,1790.91,19,Entertainment,Android,Pune,0,1919,0,1
TXN000563,422.15,17,Entertainment,iOS,Hyderabad,0,596,0,0
TXN000564,100.36,0,Food,Android,Chennai,0,2626,0,0
TXN000565,627.32,3,Travel,Android,Hyderabad,0,741,0,0
TXN000566,90.95,22,Other,iOS,Delhi,1,2347,0,0
TXN000567,12.86,10,Shopping,Android,Delhi,1,2509,0,0
TXN000568,44.27,19,Travel,Android,Delhi,1,630,0,0
TXN000569,15.72,8,Bills,Android,Pune,0,2303,1,0
TXN000570,97.34,7,Food,Android,Hyderabad,0,1725,0,0
TXN000571,151.73,7,Bills,iOS,Chennai,1,1473,0,0
TXN000572,1109.57,4,Food,Android,Chennai,0,2060,0,1
TXN000573,219.71,11,Shopping,iOS,Mumbai,0,2412,0,0
TXN000574,114.1,0,Travel,Android,Bangalore,2,151,0,0
TXN000575,401.53,14,Other,iOS,Delhi,1,505,0,0
TXN000576,10.45,17,Travel,Android,Delhi,1,815,0,0
TXN000577,196.91,5,Food,iOS,Delhi,0,266,0,0
TXN000578,374.29,9,Entertainment,iOS,Mumbai,0,2856,0,0
TXN000579,25.17,13,Bills,Web,Mumbai,2,1697,0,0
TXN000580,585.52,20,Other,Web,Mumbai,0,411,0,0
TXN000581,222.78,7,Other,Android,Delhi,0,418,0,0
TXN000582,90.17,2,Travel,Android,Chennai,0,1500,0,0
TXN000583,317.14,21,Travel,iOS,Delhi,2,723,0,0
TXN000584,2263.87,21,Food,iOS,Mumbai,0,490,0,1
TXN000585,184.61,18,Entertainment,Android,Mumbai,1,139,0,0
TXN000586,199.91,11,Bills,Android,Bangalore,0,243,0,0
TXN000587,85.52,11,Entertainment,iOS,Hyderabad,0,2540,0,0
TXN000588,53.53,14,Other,Web,Bangalore,1,614,0,0
TXN000589,401.98,6,Entertainment,Web,Bangalore,1,544,0,0
TXN000590,53.13,3,Food,Android,Delhi,0,2079,0,0
TXN000591,161.72,20,Entertainment,Android,Hyderabad,0,239,0,0
TXN000592,83.66,8,Bills,Android,Hyderabad,1,2901,0,0
TXN000593,263.69,21,Other,Android,Delhi,0,87,1,0
TXN000594,221.49,15,Shopping,iOS,Chennai,3,513,0,0
TXN000595,515.45,12,Other,iOS,Pune,0,1782,1,0
TXN000596,80.48,3,Shopping,Android,Delhi,1,1166,0,0
TXN000597,107.36,23,Bills,Android,Chennai,0,514,0,0
TXN000598,45.85,8,Other,Android,Chennai,0,100,0,0
TXN000599,87.08,20,Other,Web,Hyderabad,0,1536,0,0
TXN000600,233.4,17,Other,Android,Delhi,0,1667,0,0
TXN000601,368.11,14,Other,Android,Delhi,1,1098,0,0
TXN000602,49.08,14,Food,iOS,Hyderabad,1,2733,0,0
TXN000603,421.38,5,Travel,iOS,Bangalore,0,1795,0,0
TXN000604,755.04,10,Other,Web,Delhi,0,2619,0,1
TXN000605,243.74,7,Food,Android,Pune,1,1858,0,0
TXN000606,1411.14,20,Bills,Android,Pune,2,2863,0,1
TXN000607,58.64,16,Other,Android,Mumbai,0,1257,0,0
TXN000608,33.33,23,Entertainment,Web,Mumbai,0,505,0,0
TXN000609,17.56,16,Other,iOS,Delhi,1,601,1,0
TXN000610,893.6,23,Other,iOS,Chennai,0,1496,0,1
TXN000611,325.46,17,Shopping,Android,Pune,0,2824,0,0
TXN000612,138.84,3,Entertainment,iOS,Pune,1,1300,0,0
TXN000613,207.67,14,Other,Android,Hyderabad,0,621,0,0
TXN000614,38.45,1,Other,Android,Pune,0,1603,0,0
TXN000615,2793.09,1,Other,Android,Chennai,1,678,1,1
TXN000616,173.31,9,Food,iOS,Mumbai,0,495,0,0
TXN000617,169.23,2,Bills,Android,Mumbai,0,254,0,0
TXN000618,354.58,7,Shopping,iOS,Hyderabad,0,2319,0,0
TXN000619,264.33,19,Other,iOS,Mumbai,0,1776,1,0
TXN000620,194.16,6,Bills,Android,Bangalore,0,587,1,0
TXN000621,57.48,11,Shopping,iOS,Mumbai,0,2761,0,0
TXN000622,261.32,18,Shopping,Android,Pune,0,1607,0,0
TXN000623,1420.02,14,Shopping,Android,Chennai,0,2569,0,1
TXN000624,745.83,13,Other,iOS,Chennai,1,482,0,1
TXN000625,1004.08,15,Food,iOS,Bangalore,0,2612,0,1
TXN000626,80.36,13,Other,Android,Chennai,0,2576,0,0
TXN000627,45.26,2,Other,iOS,Chennai,0,1927,0,0
TXN000628,127.62,17,Bills,iOS,Chennai,1,2879,0,0
TXN000629,158.68,21,Travel,Android,Delhi,0,771,1,0
TXN000630,551.71,5,Travel,Android,Bangalore,2,1971,0,0
TXN000631,19.47,16,Travel,iOS,Bangalore,0,738,0,0
TXN000632,930.26,22,Bills,Android,Mumbai,1,222,0,1
TXN000633,122.78,13,Entertainment,iOS,Pune,0,183,0,0
TXN000634,88.92,13,Bills,iOS,Bangalore,0,495,0,0
TXN000635,44.06,19,Shopping,Android,Hyderabad,1,596,0,0
TXN000636,20.37,12,Other,Web,Bangalore,1,2844,0,0
TXN000637,398.54,2,Entertainment,Android,Hyderabad,0,1503,0,0
TXN000638,162.06,12,Shopping,Web,Chennai,0,2156,0,0
TXN000639,31.56,23,Other,Android,Pune,0,40,0,0
TXN000640,31.37,1,Other,iOS,Hyderabad,0,599,0,0
TXN000641,99.19,8,Shopping,Android,Pune,1,1034,0,0
TXN000642,1099.74,12,Bills,iOS,Pune,0,2316,0,1
TXN000643,108.69,7,Travel,Android,Delhi,0,839,0,0
TXN000644,24.44,15,Entertainment,Android,Pune,1,878,0,0
TXN000645,110.51,23,Other,Android,Chennai,0,2274,1,0
TXN000646,106.99,2,Food,iOS,Hyderabad,0,2238,0,0
TXN000647,5.83,12,Other,Android,Pune,1,528,0,0
TXN000648,139.05,3,Travel,iOS,Chennai,0,2249,0,0
TXN000649,112.49,17,Other,iOS,Delhi,0,2934,0,0
TXN000650,342.22,1,Food,Web,Chennai,2,1188,0,0
TXN000651,1364.78,19,Bills,Android,Chennai,0,2303,0,1
TXN000652,573.57,21,Other,iOS,Bangalore,1,1938,0,0
TXN000653,107.48,20,Entertainment,Android,Mumbai,0,1873,0,0
TXN000654,39.34,14,Bills,iOS,Hyderabad,0,61,0,0
TXN000655,3255.27,16,Food,iOS,Mumbai,0,324,0,1
TXN000656,159.34,9,Shopping,Android,Delhi,1,1643,0,0
TXN000657,150.91,0,Other,Android,Delhi,0,1585,0,0
TXN000658,144.18,5,Bills,Android,Chennai,0,1581,0,0
TXN000659,188.24,2,Other,Android,Mumbai,1,1211,0,0
TXN000660,124.81,18,Entertainment,Web,Hyderabad,0,1158,0,0
TXN000661,74.56,6,Other,Android,Hyderabad,1,755,0,0
TXN000662,77.0,12,Bills,Web,Chennai,1,615,0,0
TXN000663,142.69,12,Travel,Android,Hyderabad,0,2661,0,0
TXN000664,77.32,16,Bills,Web,Bangalore,0,762,0,0
TXN000665,63.09,0,Food,iOS,Mumbai,0,363,0,0
TXN000666,168.63,13,Bills,iOS,Delhi,2,1768,0,0
TXN000667,109.29,2,Entertainment,Android,Hyderabad,0,2814,0,0
TXN000668,902.16,13,Bills,iOS,Hyderabad,1,391,0,1
TXN000669,6.16,23,Bills,Android,Hyderabad,0,959,0,0
TXN000670,549.94,0,Entertainment,Android,Chennai,1,964,0,0
TXN000671,662.02,15,Bills,iOS,Delhi,0,1102,0,0
TXN000672,12.33,9,Entertainment,iOS,Mumbai,0,519,0,0
TXN000673,98.37,12,Food,Android,Hyderabad,0,162,0,0
TXN000674,95.04,3,Entertainment,Android,Bangalore,1,902,0,0
TXN000675,27.41,8,Food,iOS,Pune,0,328,0,0
TXN000676,58.36,13,Food,Android,Chennai,0,2636,0,0
TXN000677,39.15,3,Entertainment,Android,Mumbai,0,1752,0,0
TXN000678,1215.27,9,Bills,iOS,Hyderabad,0,1995,0,1
TXN000679,456.15,7,Other,Android,Mumbai,1,1877,0,0
TXN000680,682.57,22,Travel,iOS,Chennai,1,1207,0,0
TXN000681,352.84,2,Other,iOS,Pune,0,223,0,0
TXN000682,38.29,22,Entertainment,iOS,Bangalore,1,2475,0,0
TXN000683,79.09,6,Bills,Android,Hyderabad,0,2513,0,0
TXN000684,267.0,9,Food,iOS,Bangalore,0,2681,0,0
TXN000685,34.24,2,Shopping,Android,Chennai,0,2465,0,0
TXN000686,349.18,1,Travel,Android,Bangalore,1,2720,0,0
TXN000687,111.23,14,Other,Android,Chennai,1,2412,0,0
TXN000688,94.65,8,Bills,iOS,Pune,0,1459,0,0
TXN000689,348.33,14,Travel,iOS,Bangalore,3,397,0,0
TXN000690,252.93,16,Shopping,Android,Mumbai,0,2639,0,0
TXN000691,96.24,6,Shopping,Android,Mumbai,0,767,0,0
TXN000692,596.57,19,Shopping,Android,Chennai,0,2586,0,0
TXN000693,40.56,17,Other,Android,Mumbai,0,2773,0,0
TXN000694,310.79,14,Entertainment,iOS,Pune,1,1919,0,0
TXN000695,302.39,17,Travel,iOS,Bangalore,0,557,0,0
TXN000696,102.36,23,Entertainment,Web,Bangalore,0,2177,0,0
TXN000697,219.5,22,Shopping,Web,Hyderabad,1,1492,0,0
TXN000698,33.07,11,Bills,iOS,Chennai,0,307,0,0
TXN000699,449.81,22,Shopping,Android,Mumbai,0,1431,0,0
TXN000700,118.88,20,Entertainment,Android,Pune,0,1341,0,0
TXN000701,79.26,7,Shopping,Android,Chennai,0,457,0,0
TXN000702,522.6,1,Shopping,Android,Mumbai,0,1646,0,0
TXN000703,63.74,1,Entertainment,iOS,Hyderabad,0,358,0,0
TXN000704,27.38,4,Entertainment,Web,Bangalore,0,1053,0,0
TXN000705,22.92,0,Bills,iOS,Bangalore,0,793,1,0
TXN000706,307.11,21,Entertainment,Android,Pune,0,2769,0,0
TXN000707,31.93,3,Bills,Android,Delhi,1,62,1,0
TXN000708,1218.96,5,Food,iOS,Chennai,0,2197,0,1
TXN000709,12.2,22,Food,iOS,Mumbai,1,415,0,0
TXN000710,1136.54,12,Entertainment,Android,Delhi,0,43,0,1
TXN000711,191.18,18,Shopping,iOS,Chennai,1,2690,0,0
TXN000712,132.15,10,Travel,iOS,Mumbai,2,2814,0,0
TXN000713,77.18,12,Shopping,Android,Hyderabad,0,2398,0,0
TXN000714,239.6,7,Entertainment,Android,Chennai,0,115,0,0
TXN000715,141.86,6,Bills,iOS,Mumbai,0,2619,1,0
TXN000716,557.78,12,Shopping,iOS,Bangalore,1,1117,0,0
TXN000717,170.22,0,Food,Android,Chennai,0,1854,0,0
TXN000718,177.75,5,Other,iOS,Mumbai,0,109,0,0
TXN000719,95.93,6,Entertainment,iOS,Pune,0,423,1,0
TXN000720,138.61,15,Shopping,iOS,Bangalore,0,696,0,0
TXN000721,214.73,14,Other,Android,Bangalore,0,1951,0,0
TXN000722,19.06,19,Shopping,Web,Delhi,1,1403,0,0
TXN000723,29.43,1,Bills,Android,Mumbai,0,2955,0,0
TXN000724,362.1,22,Bills,iOS,Delhi,0,2288,0,0
TXN000725,182.19,15,Bills,iOS,Pune,0,2480,0,0
TXN000726,119.01,16,Other,Android,Delhi,0,2344,0,0
TXN000727,151.73,23,Travel,Android,Hyderabad,0,1105,0,0
TXN000728,225.22,14,Other,iOS,Delhi,0,2715,0,0
TXN000729,77.66,2,Entertainment,iOS,Delhi,0,61,1,0
TXN000730,58.33,3,Entertainment,Android,Hyderabad,0,1050,0,0
TXN000731,187.73,11,Food,Android,Hyderabad,1,1389,0,0
TXN000732,45.88,4,Food,Android,Chennai,1,2030,1,0
TXN000733,242.23,16,Entertainment,Android,Delhi,1,1850,0,0
TXN000734,19.24,5,Shopping,Web,Bangalore,0,497,1,0
TXN000735,510.29,9,Entertainment,iOS,Hyderabad,1,321,0,0
TXN000736,261.68,21,Travel,Web,Mumbai,1,629,0,0
TXN000737,201.79,17,Food,Android,Chennai,0,200,0,0
TXN000738,482.62,9,Food,iOS,Chennai,0,2445,1,0
TXN000739,1095.07,5,Other,Android,Delhi,1,2385,0,1
TXN000740,501.32,23,Food,iOS,Pune,0,2145,0,0
TXN000741,16.3,5,Entertainment,Android,Bangalore,1,1136,1,0
TXN000742,31.96,19,Food,Android,Pune,0,205,0,0
TXN000743,70.12,14,Food,iOS,Pune,0,2960,0,0
TXN000744,153.13,3,Other,Android,Hyderabad,0,949,0,0
TXN000745,276.22,15,Entertainment,iOS,Mumbai,0,2969,0,0
TXN000746,62.12,21,Shopping,iOS,Delhi,0,1947,0,0
TXN000747,185.7,23,Food,iOS,Bangalore,0,141,0,0
TXN000748,59.95,7,Food,Web,Delhi,0,1822,0,0
TXN000749,71.25,6,Food,Android,Delhi,1,384,0,0
TXN000750,27.44,18,Travel,Android,Chennai,0,1823,0,0
TXN000751,49.01,16,Entertainment,iOS,Pune,0,220,0,0
TXN000752,29.31,20,Food,iOS,Mumbai,1,2339,0,0
TXN000753,46.01,12,Travel,Android,Mumbai,1,2693,1,0
TXN000754,525.51,14,Shopping,iOS,Mumbai,0,1777,0,0
TXN000755,47.5,1,Shopping,Android,Mumbai,0,1392,0,0
TXN000756,3494.2,9,Other,Android,Hyderabad,0,2765,1,1
TXN000757,268.27,12,Other,Android,Hyderabad,0,954,0,0
TXN000758,185.27,17,Other,Android,Mumbai,0,2197,0,0
TXN000759,52.98,22,Travel,Android,Bangalore,0,966,0,0
TXN000760,343.91,10,Shopping,Android,Hyderabad,0,2461,0,0
TXN000761,74.38,12,Other,Android,Hyderabad,1,358,0,0
TXN000762,171.81,18,Bills,Android,Bangalore,0,2949,0,0
TXN000763,3203.83,23,Other,Android,Mumbai,0,794,1,1
TXN000764,132.25,23,Shopping,iOS,Delhi,0,802,0,0
TXN000765,589.41,21,Bills,Android,Hyderabad,0,2162,0,0
TXN000766,63.83,4,Travel,Android,Delhi,1,2094,0,0
TXN000767,142.31,2,Bills,Android,Delhi,0,1589,0,0
TXN000768,1242.6,18,Shopping,Android,Bangalore,0,413,0,1
TXN000769,69.94,22,Food,Android,Mumbai,0,1677,1,0
TXN000770,1306.28,12,Bills,Android,Pune,1,2159,0,1
TXN000771,346.99,4,Shopping,iOS,Delhi,3,1571,1,0
TXN000772,75.57,11,Other,iOS,Mumbai,0,2873,0,0
TXN000773,317.0,13,Food,Web,Chennai,0,2183,0,0
TXN000774,476.78,5,Travel,Android,Pune,1,1713,0,0
TXN000775,312.99,21,Travel,Android,Pune,2,2966,0,0
TXN000776,22.55,8,Entertainment,Android,Pune,0,176,0,0
TXN000777,62.02,16,Travel,iOS,Mumbai,0,2351,0,0
TXN000778,110.28,7,Entertainment,Android,Bangalore,0,1754,0,0
TXN000779,135.73,12,Travel,Android,Bangalore,0,2588,0,0
TXN000780,312.56,4,Travel,Android,Chennai,2,764,0,0
TXN000781,183.69,21,Travel,iOS,Bangalore,0,67,1,0
TXN000782,29.89,21,Entertainment,Web,Mumbai,0,2004,1,0
TXN000783,234.21,16,Other,Web,Pune,0,600,0,0
TXN000784,308.8,2,Entertainment,Android,Mumbai,0,1777,0,0
TXN000785,290.54,5,Bills,Android,Pune,0,689,0,0
TXN000786,542.91,13,Shopping,iOS,Mumbai,2,2159,0,0
TXN000787,403.71,14,Shopping,Android,Bangalore,0,1449,0,0
TXN000788,257.5,13,Other,Android,Mumbai,0,910,1,0
TXN000789,136.43,10,Shopping,iOS,Hyderabad,1,878,0,0
TXN000790,20.22,10,Travel,iOS,Pune,0,2864,0,0
TXN000791,248.52,8,Other,Web,Pune,0,1302,0,0
TXN000792,190.42,5,Shopping,iOS,Chennai,0,794,0,0
TXN000793,205.59,14,Entertainment,Android,Hyderabad,2,2360,0,0
TXN000794,32.07,11,Bills,Android,Mumbai,1,2063,0,0
TXN000795,40.56,5,Food,iOS,Bangalore,0,1735,0,0
TXN000796,525.2,0,Bills,iOS,Chennai,1,281,0,0
TXN000797,141.53,15,Shopping,iOS,Hyderabad,0,1035,0,0
TXN000798,336.23,19,Other,Web,Mumbai,1,1425,0,0
TXN000799,153.54,14,Shopping,iOS,Bangalore,0,1354,0,0
TXN000800,153.81,1,Entertainment,Android,Mumbai,0,1377,0,0
TXN000801,457.57,16,Bills,iOS,Pune,0,737,0,0
TXN000802,79.9,2,Entertainment,iOS,Hyderabad,0,949,0,0
TXN000803,166.56,2,Entertainment,Android,Hyderabad,0,884,0,0
TXN000804,85.22,4,Food,Android,Chennai,0,2113,0,0
TXN000805,88.11,16,Entertainment,iOS,Bangalore,2,1283,0,0
TXN000806,102.41,22,Entertainment,Android,Delhi,1,1698,0,0
TXN000807,193.75,16,Food,iOS,Mumbai,1,1218,0,0
TXN000808,83.55,19,Travel,Android,Bangalore,0,1592,0,0
TXN000809,669.75,5,Travel,Web,Delhi,0,1660,1,0
TXN000810,50.73,0,Other,Android,Bangalore,1,2979,0,0
TXN000811,118.6,6,Food,Android,Mumbai,0,1181,0,0
TXN000812,87.56,14,Other,Android,Mumbai,0,541,1,0
TXN000813,842.5,6,Other,Android,Chennai,0,2835,1,1
TXN000814,187.89,18,Entertainment,Android,Hyderabad,0,307,0,0
TXN000815,511.94,19,Other,Android,Hyderabad,0,360,0,0
TXN000816,24.96,21,Shopping,iOS,Hyderabad,0,2437,0,0
TXN000817,204.48,10,Bills,Android,Chennai,0,900,0,0
TXN000818,431.62,22,Shopping,iOS,Hyderabad,0,1493,0,0
TXN000819,163.82,13,Shopping,iOS,Bangalore,2,2179,0,0
TXN000820,533.03,12,Entertainment,iOS,Hyderabad,2,406,0,0
TXN000821,79.78,19,Bills,Android,Hyderabad,2,1309,0,0
TXN000822,805.3,8,Other,iOS,Pune,0,2666,0,1
TXN000823,2341.81,8,Bills,Android,Mumbai,0,2851,0,1
